user_account,balance_ether,balance_value,total_transactions,sent,received,n_contracts_sent,n_contracts_received,classification
0xbe5bb3c95c986da727505f870e39a03d1a7fe26c,0.036526227,14.06,100,0,1,1,0,0
0x7542becc557d7529c7f3fa6beba9f28dd6c0f8d8,0.0283921796399634,10.93,84,2,1,1,0,0
0xa1dcf06d304242fe52db730374c27fc0c2e93048,0.3212865211963342,123.7,334,3,4,0,0,0
0x700611276293001e41df8e52219f9d1da16bb7eb,0.008754735,3.37,22,0,1,1,0,0
0x7ea2e24bcc2e4349715e629f8840ba4be9373bc4,0.3278685174998739,126.23,342,4,5,0,0,0
0x2c2e69f82e6243803716d9c379253e493458e90c,0.0,0.0,4,0,1,0,0,0
0xd1cd2ac6adb17d94e7ee9247e1e130e77dd164c8,0.003953059434,1.52,63,0,1,1,0,0
0x21eab944dfff286b93acb40ede375f2e0b0fd014,0.8595674431735914,330.94,277,1,4,2,0,0
0x647d1afa5fcc1d58ffb6548351bb853e83446206,0.0,0.0,5,0,1,0,0,0
0xeff408029c7b8f65533da34d2267e74ab812b7ad,0.0,0.0,31,0,2,2,0,0
0xd9f12f3e93fe799373f18662d6220860ba46c567,0.1968683417482872,75.8,316,0,1,1,0,0
0x7a0b6f3ae2b01daca6e78c99a27e15804efac99e,0.0007666808351004,0.3,22,0,1,0,0,0
0x45fdfb96ecf97db50d65ba60ea8a6abf4f0ee07e,0.01077651,4.15,23,0,2,0,0,0
0xd98db3709ad89af51b8c601a32e28bde659cf0a8,0.0,0.0,25,0,1,1,0,0
0x76970cd0aab3e2dd6e0cbc0867aac2a1e279577c,0.0,0.0,4,0,1,0,0,0
0x6d9b875c2b3940577bf9b18c802fad25216f8a5c,0.0,0.0,34,0,1,0,0,0
0x40e34d73cca196c1ad9a469687175e679b39246a,0.000384615,0.15,3,0,1,1,0,0
0x0531c716e841186276fe6a382ea38659a8e4f413,0.0,0.0,5,0,3,0,0,0
0x4021ee4555d69cde362f613db4e2245ebbce71ef,0.001424376,0.55,2,0,1,1,0,0
0xa3c0aa7f1ea4eeb6a2d886f4a228994f57addc67,2.1e-05,0.01,2,0,1,0,0,0
0x28c324a0060248d4c3f61f4e740e0e5502892663,8.536572353460723,3286.67,12783,55,170,85,0,0
0x79c4663e91ed62dabcf0d6546fa0f0a74f86577b,0.083296051381359,32.07,318,0,28,0,0,0
0x97aa3876ca7f8bf3b9f746e4686f22c69bc2faf6,6.144e-15,0.01,215,0,7,0,0,0
0x4bde73c8d1136e22c944986cb0bcac6de88024b2,0.0,0.0,4,0,1,0,0,0
0x0e668e8ba0c992eff2ce8e22927a8440f6d4be90,0.001907366,0.73,13,0,1,0,0,0
0x50fd35cc569cc0db8d57d99f13f9174fe2593949,7.900000000000001e-05,0.03,54,0,3,2,0,0
0x6c118a0f9a5bc1cd4425465a2e55c9b7888dd578,0.0,0.0,1201,7,9,0,0,0
0xb8e2dfd7dbe3b9b717c5765146c833d736cae4c8,0.0105077885671398,4.05,1522,17,155,155,16,0
0x90ddb265fbc68b7e7ec18af980f1a677f7065d73,2.9108000058216e-05,0.01,3,0,1,1,0,0
0x33b2e3c2277d11efb619c03e36b14f0db06cf085,1.0,0.01,264,4,2,0,0,0
0xa2bfcff77f45cf1ff6e0a3aacb7329c239ba55ad,0.0,0.0,54,0,10,0,0,0
0xe74914d913597c4a2f1d408b1531e3d126e76f0d,0.010380694,4.0,77,0,1,1,0,0
0x34dfcf273b4318c34cdda8c798dde47a8f646b50,1.0,0.01,88,1,2,0,0,0
0x33497260c02cebd5a02f88ffe664cd069e8fb008,0.0007333819,0.28,72,1,10,2,0,0
0x524894ef9aea3842a45ff032ca7cb17c63235b15,0.0040931999999999,1.58,4,1,1,0,0,0
0x0eaedff45eef6f614c92fc6896deedadb51335ea,1.0,0.01,179,2,3,0,0,0
0x13b3312ffd80c81cc0985b22c74ad4f47400f092,1.0,0.01,4,0,1,0,0,0
0x5c7ea27a07628305ea71f5bb6b0db38cd6d9504b,0.0,0.0,533,0,66,66,0,0
0x39cd0bb23c605f5355c552da2ee06e2ffb4e14e8,5.554240808e-09,0.01,4775,79,351,0,0,0
0x2059b69cba82825bf872f36c59edbb9df64d3fba,0.0,0.0,4142,0,241,241,0,0
0x7b4070fafec4e7d1407a1819314caab3dc16b8c5,0.003269809845,1.26,40,0,1,0,0,0
0x870f55a7b10aa3fcc5a5c67e2ded2aab1449a606,1.0,0.01,14,0,1,0,0,0
0x27fbc4dd7f5a7a86ab1629b577b5ab9140472b28,1.0,0.01,18,0,1,0,0,0
0xc6bd3edd07e294cb66b8318356d688b3516ea950,185.0091868120608,71230.39,632171,123,4112,4092,0,0
0x00d3d5908e287c10e369bb3c115b260a60a19089,0.00129752907,0.5,47,0,1,1,0,0
0x1820ffad63fd64d7077da4355e9641dfff4dad0d,0.180722891566265,69.58,1647,0,11,11,0,0
0xcda4f681668369181d1999eee155e4c79894cb6e,0.002649149998656,1.02,24,0,1,0,0,0
0x6ecbb54c8f1c533189a2bf6020b80c73c3782f9b,0.000145532,0.06,188,0,6,6,0,0
0x00b0dc54ebbcd1b5e512d9425f96b01e9838f01c,0.002895,1.11,5,0,1,0,0,0
0x5e5aea3a90a84dac398f14a64c82edb425a04dac,0.033043153,12.72,64,0,2,2,0,0
0xce5009ce2cf19f1623e156662d73a3d067b6cbf1,2.826915756873675,1088.39,18381,63,68,0,0,0
0x95f37dfe01d53235c4b7a6afd248d89ff9a21594,0.0,0.0,486,31,12,0,0,0
0x4cc2882cccf403a5e5ecbb390a8f2287af9d5a20,0.0,0.0,10,2,1,1,0,0
0x4ceb9775ea5cb6e7d52d191c0e9e9a2ad6299155,0.0,0.0,44,0,3,1,0,0
0x7bba9b9d82a7944fbdfa422c56df783a2cf33e2c,0.050831027,19.57,546,0,10,3,0,0
0xb93203998de14f458ffe0986381c054ea592bc81,0.0,0.0,22,0,4,1,0,0
0x10924f2cf6fd6edd4e2dddb5e2dc5ed9f2eb83e2,0.0091696327,3.53,98,0,12,12,0,0
0xa5916275c8e2a790089cb177effcb6a855929496,0.000565964,0.22,3,0,1,1,0,0
0xe0b6b1e22182ae2b8382bac06f5392dad89ebf04,0.0,0.0,148,0,1,0,0,0
0xd76f2c7d05142ab407113868c54d60753ab230f9,0.01685909474,6.49,107,0,10,10,0,0
0x5fd686bfc6d4e4494d3ab9094eabb2fb324fac4b,0.0011455276,0.44,8,0,1,1,0,0
0x99311bf46ed2f7baac3163bd6c4f2a3f85248779,0.0,0.0,20,0,1,1,0,0
0x49686db7f66a31820429ac0d7c276921929f139a,0.0,0.0,24,0,1,1,0,0
0x6c7046133e2d9a908696cd985b48c5ce99b37669,0.0021283581,0.82,3,0,1,1,0,0
0x15385f752d9e8f6ce813d0213a1f7587b5b12d9f,0.0,0.0,6,0,1,0,0,0
0x4a5b78a0ff324d48c6f076ec0d2a54f8214e8b0d,0.0091092862214192,3.51,61,0,4,4,0,0
0x2d9b97ecd9bd6ec9aaf397b044b661d0c832b611,0.0,0.0,4,1,2,1,0,0
0xcc52375a08d425c3b3148c66e4886d52f07acb02,0.0230739529,8.88,8,0,1,1,0,0
0x6264979d1e6d594ccf485c57c7eeb500424b67e0,0.0019758517,0.76,2,0,1,1,0,0
0xc0f238eb366991cd22cb7e027a252661d2603726,0.00029925,0.12,10,1,1,1,0,0
0xb911c00f5c5f977820c7018caf40892cc53fded5,0.0011856023747889,0.46,484,2,9,8,2,0
0xc01bcf19bc7abe538dbca1d35a73efe3fbd0d657,0.005807023,2.24,10645,1,180,180,0,0
0xf024f89239ac6d46993e3c27cfa9b12e8216a58c,0.0026887194326597,1.04,9,0,1,1,0,0
0x99dc49cc28ed5ab5d3b9da516f3fb19bbf6513da,0.0003831,0.15,2,0,1,1,0,0
0x85233ee1eb21bc247cd52cbb0541eef0c6e92d30,0.24126061050625,92.89,15,0,1,1,0,0
0x720a96f36033c2ea2183a5b277c4ec88bf66edf8,0.0104890049748472,4.04,3128,2,6,6,0,0
0x8c6267f63e5c672684762bdc7153b11ad8a0c80e,0.0080199949703218,3.09,91,8,10,0,0,0
0xaf3d65b0f514341251442cc127ccdac6338cd260,0.0,0.0,30,0,1,1,0,0
0x1bc08b92b7afe94db83dc43b817e1bf98b42d2ee,0.0396902181400585,15.28,371,0,6,5,0,0
0xd374d03685003c7350a2baad1cc927d958b18b76,0.00209164,0.81,5465,0,131,122,0,0
0xaca14bb7d87b8557d2beae0cdb7baf406b12700a,0.0002185419522352,0.08,164,0,4,4,0,0
0x38b2168d129a688bc8b25081b2d738338daf1c96,0.0,0.0,25,0,2,1,0,0
0x664e002e19e32ea45369c161399646510c5de3c8,3.608605944170921,1389.35,12068,1,253,253,0,0
0x56439dc4a7f798e34cadee5a01bb63032bbf3e5a,0.0186310929562613,7.17,138,0,2,1,0,0
0xb66494416c63d88cf2a166b80232777e527a93f5,7.6877e-05,0.03,5,0,1,1,0,0
0x4df5f3610e2471095a130d7d934d551f3dde01ed,69.83642963821681,26887.72,4683,19,79,32,0,1
0x0ea5bde1f85242e060027be3047e129446671af8,2.2362638125499608,860.98,456,1,5,5,1,0
0x565ab40bb07ce9f900308dc022632086acb1d93d,0.0,0.0,29,0,1,1,0,0
0x5a5071de563069e92fb705b3c7e57fecba825c86,0.0039344444444812,1.51,4,1,1,1,0,0
0xc664cd0e3e13859eea5fec024a5747317b6efd28,0.0,0.0,6,0,1,1,0,0
0xeae98ec7ed74f2803d43108cc4324de2f780f02b,0.00944939529967,3.64,261,0,9,6,0,0
0x926953fbda18ada34f4f2aea5f26ddc505d7e50e,0.5538662896096247,213.24,2204,3,7,5,0,0
0xcd11b0e4dfd40506c3a9f1e1d0da320adc24debf,7.6877e-05,0.03,5,0,1,1,0,0
0x9167793c8b66ff690d322038996406b1c8d20c4d,0.0,0.0,14,0,2,1,0,0
0xa69bcc355ec7f5b68725629f17b1b18f454821ab,1.0,0.01,5,0,1,0,0,0
0x64faa0810f2ab17993162bbc19a7c5091328d78f,0.0539632164237773,20.78,529,0,5,4,0,0
0x94faf1fb168d4f63a276db4a94a9db43f74163a3,0.0526235975616367,20.26,273,0,6,6,0,0
0x0e0919e3b4ab840c91c73faa5930d85c202ecc37,0.0,0.0,32,0,1,1,0,0
0xc98b5042cb95f242c42c09ad1e42b46f2b90e6b5,0.0,0.0,307,0,16,16,0,0
0x9e7d3316a6798919882ede87c01aae93a996b18b,0.00021,0.08,10,1,2,2,0,0
0x6eea3e82bb1f161c4c9b173e674faa2e0eb7715b,0.000108420937,0.04,10,0,5,1,0,0
0x6ddd6ec8b7701181cb4100b771335c10251a93d6,1.0,0.01,120,0,1,0,0,0
0xcb8c88d021283bdbedcddf86cd1679a0e749d608,0.0,0.0,25,0,1,1,0,0
0x7051beb17dc8fb6f2506bc6725cb34edd0e19d64,0.0,0.0,2,1,1,0,0,0
0x44d162813f47c8f0539b107871b88557991df0b7,1.0,0.01,488,2,8,0,0,0
0x3e00d6c9f48ef11092bde1c94556f9547cc31dd6,1.0,0.01,80,0,1,0,0,0
0x3ee707038e4ccf99a036638c8c225bc1efa3e730,1.0,0.01,546,10,9,0,0,0
0xda7c023daccf86cc64c7af06e1d89d97ceb59093,1.0,0.01,41,0,1,0,0,0
0x65f933f5cd4343b985fa1a7dbfa7380efc455063,1.0,0.01,100,0,1,0,0,0
0x314810f8d6931fba21b7f2bea718fe211bc4946f,1.0,0.01,264,4,1,0,0,0
0x429f392874b3c4db733c650eb569a838e0dc4161,0.0027056277940517,1.04,51,0,2,0,0,0
0x9e313b2a2e061ff068c281d9024114269dc86d8b,1.98e-05,0.01,31,0,1,0,0,0
0x61d4b2fafdf7a76556a214eceb7ace65026ae696,0.0031989536,1.23,10,1,1,1,0,0
0x243bec9256c9a3469da22103891465b47583d9f1,512.4564591297267,197444.35,239450,363,206,0,0,1
0x9c1adf4f8e7e4023d8b44f86bf73957bac95dce7,0.01395,5.37,384,2,6,0,0,0
0x9c7c259f0154359983c83b83a2fff521055f481f,0.00269232,1.04,8,0,1,1,0,0
0x2124167afdb1c537a17358d477270b7f55e96e6e,1.0,0.01,77,0,1,0,0,0
0xcf2f4af4a2a759cd69f6bf32376edb21d627d30e,0.0750123936971005,28.9,1788,1,37,37,0,0
0x25260a685a42c693cb4788ac768f739ec688ec55,0.00269616,1.04,8,1,2,2,0,0
0x45ee7897bfb4c3d1c3fc637041f37412bc72aeca,0.005122658,1.97,64,1,6,5,0,0
0x303101a0558da3f7496959ea70ead17accf108f7,0.0,0.0,3,0,1,1,0,0
0xce819a1e162274d6ef5877882cdee2ab27dfa291,0.009571029347331,3.69,66,0,4,2,0,0
0x7d44af08e4b35d3a2873c9248c08c58eee16866b,0.0904788919664676,34.86,194,0,6,6,0,0
0x0576829c7dc07967208abd51ba071ebbe7a31fc7,0.0048281,1.86,18,0,1,0,0,0
0xa97e59e27a73b019a83e5fcf58823ab0a7612463,0.0764617895,29.46,42,0,1,1,0,0
0x3972a2dd242b7483d61614bb8bd737b99e315dbc,0.0029183216123491,1.12,233,0,2,2,0,0
0x8603dd2b380ea883fd954d7e63ab002fefa35e8a,1.000011376077e-06,0.01,78,0,12,4,0,0
0x4e2e39b7d7791b13d3608b0ba1c6c99801bbf8d8,0.0004170464,0.16,69,0,10,0,0,0
0x6a5771c8e83e8cb1d38d6c3dd0383c80b47a7599,1.000003983361e-06,0.01,74,2,8,1,0,0
0xde7d00ac1a69addeb4218505d1050f055c7d65cb,0.0094112799875375,3.63,156,1,24,21,0,0
0x17fceddf01fdfb37c42d94481394262f59427c06,0.000669204,0.26,2,0,1,1,0,0
0xe04205947e0b44a0d1a8ad3ba7a22cc343e560f2,0.0004305207,0.17,78,0,8,1,0,0
0xf5cfee45b3aeeaaea5f3f836189f4c346679e82f,1.000004035774e-06,0.01,68,1,13,2,0,0
0x1996ecefa229f6cb65cb03abcc2ecab320435604,0.0004757655625,0.18,5,0,1,1,0,0
0x45c340b3c659740b209862f4a7af09ff1d527bc3,0.000669204,0.26,2,0,1,1,0,0
0x764f37497a6c0918cbde8db76e59945736657909,0.0,0.0,3,0,2,1,0,0
0xf774eee4c7c192ef352ff97aaed0862fea57e3ae,0.0004104361,0.16,72,0,12,1,0,0
0xe0b8d3a333df07912e3b3b61d76b8f3e42ac4192,0.000669204,0.26,2,0,1,1,0,0
0xab414e52d5e5bc3690499b8243ae6c397e843b10,0.0,0.0,2,0,1,0,0,0
0xc5d79c00d70ff2f2b02db00b097ae6317814caa5,0.0,0.0,12,0,1,0,0,0
0x9deb843e3f220ba7c9ecc369db6f512a849cd7ac,0.0,0.0,15,0,1,0,0,0
0xcb3475716b9836819611fce7d3cc7713acad89ed,0.0,0.0,3,0,1,0,0,0
0x32c3238f3908e2a0359a25e5ea3d8dff7530aea7,0.0,0.0,2,0,1,0,0,0
0x66af25d47f14d6182a9f25968d42b1038c38c954,0.1392441916627169,53.65,429,2,7,5,0,0
0x450aaebfe6914ebb7197f631ae44b14b5f7fee5b,0.0,0.0,22,0,1,0,0,0
0xa9c002badaaa00baf7d9a21b23af06b09132fbcc,0.0,0.0,3,0,1,0,0,0
0x0c4590e4441a4c870da4e3958252c4b353bc0534,1.808e-06,0.01,15,0,1,0,0,0
0x5fd49ca56713cfab1613b039d528f06e693c9424,0.0,0.0,3,0,1,0,0,0
0x6fa7cb549c8bc0fe5c671d349b84a7bcd2ad8b79,0.0482838068,18.6,14,0,2,2,0,0
0xf241a4ebe228248118a660039d2769bff27b0937,0.0,0.0,157,0,6,4,0,0
0xcc9cc9ee7f322f700e2facf5aaff1f68c89d2367,1.000000453501e-06,0.01,28,1,2,2,0,0
0xccfe8c7b708c2aaada42085a75fdf13d1c9fa86e,0.0,0.0,2,0,1,0,0,0
0xd790fd3bb5a85b9cfb55bd4084281b471d373ba5,1.32493e-05,0.01,38,1,2,2,0,0
0x5258770c6a8fe9436e0a3cef44681cbf2da011bd,1.000000837145e-06,0.01,36,1,2,1,0,0
0x104e3d5a42b81154b1f9916ced7b66f7cc48e601,4.777600000000001e-05,0.02,36,0,5,3,0,0
0xe0e092a5ac692e54eb393692eecbec5e835dd41f,0.000434602,0.17,4,0,1,1,0,0
0x41796caa78cba5b39ef9fadbba7344f43f78cf99,2.4350300000000006e-05,0.01,35,1,4,3,0,0
0x5ffa7d6f92c78ee7e470bca366b9283d517a9789,1.6591400000000002e-05,0.01,28,0,4,3,0,0
0xc74664984827b1801051020586409474d0353abe,3.5225500000000003e-05,0.01,35,1,4,1,0,0
0xcf70e016fcf83a203ec63e9b7fb54c61c94d2fb4,1.05571e-05,0.01,36,1,1,1,0,0
0x520edd83b72c2a40f783bb20c0926d289f686c8a,9.4215e-06,0.01,36,0,6,3,0,0
0xf152864bca8e2dbe097d86e9fc37051a22234383,0.000669204,0.26,2,0,1,1,0,0
0x81cf7ed1960218bb6255a664f28bb9b97849181a,4.5174e-05,0.02,35,1,3,2,0,0
0xbcde1ce301b4a0daeaafd8bf81d645eadb2a8422,1.000001050671e-06,0.01,36,1,3,2,0,0
0xb0b212883aa1d2288e13bf3352ecfc880dc93083,1.59538e-05,0.01,26,1,2,2,0,0
0x413881f183b758cfd0fc221e4158976609eb540d,0.000669204,0.26,2,0,1,1,0,0
0xb6cae39236f33b08df3ce1fb3849f59e0c0f5752,1.18065e-05,0.01,37,0,6,3,0,0
0x86df0b67bd762eb0bdd15b68c005a4b19e672000,2.18467e-05,0.01,27,1,3,2,0,0
0x142a4dc6690794f7ac57a6ba8840b23aa81403ca,4.917e-06,0.01,11,0,1,1,0,0
0x6f3e432866d8404eee999828fb0c09611fd7bebd,0.007850275716708,3.03,188,0,1,0,0,0
0x6daa667b1dce793b15963e9b75b9c45ab66c1bed,6.162065854779908,2381.33,233,0,3,0,0,0
0xd3e027d895751c36ff15339d4292db60e2a6a24d,0.002364916,0.91,2,0,1,1,0,0
0xb6e07a2f84fbba7888b1639c6c1b8afbe37001cc,0.0,0.0,6,0,1,1,0,0
0x29d4f04141730dedfa1f48d2b4a78cd72cdb56b9,8.1614e-06,0.01,3,0,1,1,0,0
0x13d45f985aa4a962725fa840fadcbdbda1bb7e18,0.0,0.0,4,0,1,0,0,0
0xb9edacba61e2485c30f059beb9e2a130245ec63e,0.0,0.0,22,0,1,1,0,0
0x7b14eb83895faf1de8cded878fcb956c331cf847,1.11614e-05,0.01,3,0,1,1,0,0
0x3bcc9422b979cc1eca43b65c7605bbba836d6ebb,0.004,1.55,4,0,1,1,0,0
0x3baac86cc414664fc6074f14e8fafe2e1289fd10,0.003528022,1.36,11,0,1,1,0,0
0x3c67867e3b38112242b51fbb25ccbc4116add04d,0.015530809,6.0,15,0,1,1,0,0
0xbf88b953dd5606756dcbb938b1ee9a01e2e30734,0.0,0.0,19,0,1,0,0,0
0xe50462769f7f30ea2df96dd25e03df8601d48aed,0.3301308634935732,127.58,68,0,1,1,0,0
0x3bbe7f84d331f330b3df46b8565ec67f0c10c987,0.003528238,1.36,9,0,1,1,0,0
0xc9170094089726f20c2ad08bef8d65a44afd3331,8.1614e-06,0.01,3,0,1,1,0,0
0x3bd3c21e5aac685ca5d521c0ea22ba75cf87edbf,0.004058722,1.57,6,0,1,1,0,0
0x63c131a779e550de308a8ba6ed34031b80120e50,1.11614e-05,0.01,7,0,1,1,0,0
0x46944890688928093d399ecc6f65198316487af8,0.00010789,0.04,57,0,5,5,0,0
0xae2527ae18559b6f9733d451e8890fb324b3b52a,7.83755e-06,0.01,11,0,2,1,0,0
0x24efe801a38349bdea8fe774c4bc9ac718b752e2,8.1614e-06,0.01,3,0,1,1,0,0
0x7061a7fd92cbe6a5b5aa5c45f5906bda4b445fd7,1.11614e-05,0.01,10,0,1,1,0,0
0xd8db02a498e9afbf4a32bc006dc1940495b4e592,0.5516324116422725,213.18,182,1,6,5,0,0
0xf5f343c011c4bd69d37f882629658c360f2b8dba,8.1614e-06,0.01,1,0,1,1,0,0
0x7616b7f5c2088ae8a020fc8398ea2dbba1734351,8.1614e-06,0.01,3,0,1,1,0,0
0x71ddf71b5c1f128beb7a4d9f3bd832ee71ed7d86,7.83755e-06,0.01,4,0,1,1,0,0
0xf63137b353b4a263c7d60c5d82f878506bab098e,8.1614e-06,0.01,3,0,1,1,0,0
0x5e08aa35555f2de8f659b5e5d08e559c512d383e,1.861872e-05,0.01,6,0,1,1,0,0
0xb3f9e22d374a9984ee06ddc1b20cc824da86007d,0.0,0.0,2,0,1,0,0,0
0x1efaa39ea7f52e3bde810dc04248c1ef07095520,0.0,0.0,17,0,1,1,0,0
0xd791d27a038bf9f83a6cff3fe6d08b70b8bf4d0d,0.0,0.0,5,0,1,1,0,0
0xaa49a5c0a923ac57aaff67fd94043c8f1bf68b96,0.8079467544444869,312.23,26,0,2,1,0,0
0xae34e52d06c079c5f882669ea8d3152e078085d7,0.0327773224517825,12.67,448,2,16,12,0,0
0xc1f8168c055a99ceea14744a4cd79b40ff5c4e8c,0.0,0.0,5,0,2,2,0,0
0x9e144a1e7c11e53ff553c1e84579844a9f7a9bde,0.0,0.0,5,0,2,2,0,0
0x49c66dea8ba2bf44bb7423678ad7ac636f0f2f87,3.19e-05,0.01,10,1,1,0,0,0
0x54c4cff5933f05cb8561c3dba883bd3759440ea7,0.5328050255390022,205.9,63,0,1,0,0,0
0xf299802d77c264c65a12304abfbdcc9097a7bd49,0.111080047165739,42.93,564,2,9,3,0,0
0xd0ff61d3b9640c1fdf968ce8d2d27f1d19d919ac,0.000155877,0.06,9,0,1,1,0,0
0xdc2b12a5dd8da2856218e6305eae4b606c11d567,0.0,0.0,6,0,1,0,0,0
0x77c62ef90707940358ad0e4ae26e81638ddef518,0.0,0.0,13,0,1,1,0,0
0x60a8737ed3df561032c27f6dc54f6ce62de66fa3,0.001956094,0.76,3,0,1,1,0,0
0x341b802673c4298586b7208bcf7705cc94f1bb7d,0.0095007532876654,3.67,8,0,1,1,0,0
0xd0791e22cad9db321c7091bc51511ed595c3f563,0.0163578423751837,6.32,1194,0,6,5,0,0
0xa94683d2d2765782ee91b1bedf882c4657a7f503,0.0,0.0,9,1,1,1,0,0
0xbcbc598920bba410d3d7a7d2dfab3de9bc55d211,0.103254746000006,39.9,5275,0,197,197,0,0
0x32086284227351ca6120014154c2aec51586a417,0.000238586505165,0.09,2,0,1,1,0,0
0x675f6a89deb8c026efdf083eefb6c801e25c7e3a,0.035,13.53,4,0,1,0,0,0
0x25f1c358e4a89003252ccbefbb94b434fef0a4d5,0.0,0.0,14,0,1,1,0,0
0x04a918ebbb67ee28437110dc278f274f5995573d,0.005193534326356,2.01,25,1,1,0,0,0
0xfe047cc3e8c59fbf3cd057add7fa40161147dfe0,0.0,0.0,18,0,1,1,0,0
0xfa442d84a1a175fa1c257b22f0175a7d50a938f2,1.6813e-05,0.01,10,1,1,1,0,0
0x8e00c8be4f78f988e04742bf6ab928d136bae4ab,0.000111877,0.04,5,1,1,1,0,0
0x54ed9202529d689ae36cc603151b6bc88fdcb78a,0.0003162764705,0.12,204,0,3,3,0,0
0xd4d447b38b6401c7eddf775bd638861e47c43d42,0.0,0.0,33,0,1,1,0,0
0x5210f845db52a9c52ff0e72c50ab598530ead370,0.0,0.0,16,0,1,0,0,0
0x84d7d9aabb4f1d0c205bcfe3bb4baf316b1ceffe,0.064802144988135,25.16,33,0,1,0,0,0
0xb452cad6d476728f9c7e26868a25e415d824adaa,0.0,0.0,10,0,1,1,0,0
0xd8f8cd5223ca2d0f8edf8cdd87dda8c6de9d62c1,0.0,0.0,5,0,2,2,0,0
0x83d8ddbfe0d0fbfdbad6d4faa2b7b21d138b2b0f,0.0,0.0,9,0,3,1,0,0
0x3a2df5fd66c7a461bb9f42cdf23d3acbd022fdb1,4.475334375000001e-05,0.02,3,0,1,1,0,0
0x61b6d4482d2eb5dc73e550e5aea096746902da1b,0.0,0.0,5,0,1,1,0,0
0xea7d3ca22202e4f634588fe2f60d3b3522bef8be,0.0,0.0,5,0,1,1,0,0
0x7c733527007ad6c984fbe77aea4e79bb7f84d7bb,0.0,0.0,5,0,2,2,0,0
0xaed16487790822540b1afa9560bf2ed1ddeb8abb,0.0660940404999999,25.66,43,1,7,5,1,0
0xdf09b36a0a21bcc34cb23203648e95835c2ee2c9,4.743501893e-05,0.02,13,0,1,0,0,0
0x5a191a4027a484e7f4d683552780767d8b5f1f8b,0.0025291823883,0.98,4,0,1,0,0,0
0xae74f81e2e043561840e08669dcaa99603846e7e,0.0,0.0,12,0,2,1,0,0
0xb14f86fccd0407a628b48b22b54521f31b4ff4d4,0.2382672617140633,92.5,66,0,1,0,0,0
0x4ad0fa8a5f40095c9aee5cadb622f3d4cdd1dc47,0.0,0.0,110,0,2,1,0,0
0x61ca4a443c95716db1cfb62774e37bf0be65ba5f,1.000001216225e-06,0.01,37,0,3,2,0,0
0x6ab471d41f69d4fcd51b49ae0ff92dce44d40a7e,1.000000260756e-06,0.01,37,0,1,1,0,0
0x79a182bea3b8790f77b5181b21eb8cd839c17e82,1.000001962394e-06,0.01,36,0,3,1,0,0
0xa836735ee56bc5cd9d95d31e6c5e33c28ca85b4c,1.71726e-05,0.01,35,0,3,1,0,0
0xf1ce8a4e30b1f22e7bb2118a9a7314164bd19394,1.000000727016e-06,0.01,36,0,1,1,0,0
0x69fc6fa55fa3fcce4fe5bc19bc623f11adf4eff9,3.48622e-05,0.01,37,0,2,1,0,0
0x8a1ce58e2807b1d5f7511db1e1905d0923ba04af,8.960900000000001e-06,0.01,37,0,2,1,0,0
0x7764466e16853daaa49d94133d573df925791098,3.9003e-05,0.02,12,1,2,1,0,0
0xad46ac9a3c21546b88cbaa46720801c1cf20effc,0.000552937108,0.21,95,0,1,1,0,0
0x42fe34e02a0dcbb3f0b6f26277b6c63eb9cc7a35,0.000466277,0.18,6,0,1,0,0,0
0x2a2f66749ff75376ac72a1fb05ed6c024d5ed5ff,5.655245437411e-06,0.01,10,0,2,0,0,0
0x0803c4620fc917f22404645e4ad42d90359fb28c,1.38456e-05,0.01,36,1,3,1,0,0
0x491f69b93a60a005b4a4b7eac058efef890df3c4,2.30197e-05,0.01,36,1,2,2,0,0
0x6a052ace88d2c0d3656737d7181b689572a52d04,2.97647e-05,0.01,27,0,4,3,0,0
0x108898a0e3a1999a0266092b006244efde110e99,1.000000549317e-06,0.01,29,1,2,2,0,0
0xc00531cfce75a05014d3be4b03e6ae4293ac0d2c,0.00660936,2.57,48,0,1,1,0,0
0x3c29bd013309fd2d500e52497d3b4bd245dab3fb,0.0349984999691132,13.59,757,1,2,0,0,0
0x0e877b11124b956ef9950a84707b4d57c8132312,0.0125409551,4.87,202,1,1,1,0,0
0xe8bfbd5a89081513f55b474b488b738587b9d4c5,0.00069,0.27,6,0,1,1,0,0
0xc2b13d6d2fe6dc2110bf6ba51c6e20cabacba454,0.00069,0.27,7,0,2,2,0,0
0xa4d136c4f1929500c291a746ab9546cbf8e8e700,0.0,0.0,5,0,2,2,0,0
0xbbc1f60a02c291bb52ad5b4ff48ca9ce82bc0aaa,0.0,0.0,3,0,1,0,0,0
0x1afdc04e625ab8619a10b250cd52a4c975d8d81c,0.0008516821,0.33,82,3,1,0,0,0
0xf2937292e06617e8818c175ba226e574c3a2c9b4,0.0,0.0,3,0,1,0,0,0
0xf5de9e30584f5d678be0d9dda9eea2ddf64f1e5d,0.0,0.0,5407,172,80,0,0,0
0x315092fa58334b8a54f227975d50b22a02531702,0.0,0.0,5,0,1,1,0,0
0x46842ed789aee353ec59be6f9a81cc69d5608140,0.0,0.0,18,1,1,0,0,0
0xd539d8161c63991512a5ccc96efe32b0d2fb9744,0.0,0.0,839,0,8,8,0,0
0x3f6ef533ed6377b119d1a75b9eb8369625fb3870,0.0,0.0,326,0,3,0,0,0
